This file is part of APS Failure and Operational Data for Scania Trucks.

Copyright (c) <2016> <Scania CV AB>

This program (APS Failure and Operational Data for Scania Trucks) is 
free software: you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation, either version 3 of the License, or
(at your option) any later version.

This program is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
GNU General Public License for more details.

You should have received a copy of the GNU General Public License
along with this program.  If not, see <http://www.gnu.org/licenses/>.

------------------------------------------------------------------------

class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,34258,na,0,na,0,0,0,0,0,0,308,207882,1441100,473394,1848,0,1030950,0,0,na,0,0,1994326,1806606,262086,142832,0,0,0,0,0,0,0,0,0,0,0,16836,787518,906202,413976,0,6726,5306,9070,12372,568930,1514502,7626,0,0,0,784968,375384,211212,147000,110298,105278,179384,197556,13446,6,2256776,574,790,740,24,1030950,23854,146308,114470,155440,0,0,0,0,0,0,0,102700,34257.17,2256776,2256776,na,15235.0,132678,na,1042420,na,1209600,0,na,na,na,2000614.08,0,119332.8,na,na,0,0,0,9384,773440,1179562,146512,12286,3182,166,na,0,2256776,na,3654,418,93956,67652,82632,1610906,255976,9328,10,0,na,na,na,na,na,na,na,na,na,1096,100,na,na,na,na,na,na,na,na,12162,48734,8336,0,0,89344,14434,2912740,611596,0,0,0,0,na,na,na,134540,420972,304372,168772,364520,370274,245804,92446,22832,0,0,0
neg,371154,na,0,na,0,0,0,0,0,4122,424860,5434600,14716418,4355528,91586,0,12779968,0,254,0,7090,11332,22062668,19248190,4880176,2171602,0,0,0,0,0,0,0,0,0,0,0,17562,11398560,13580888,30104,0,28926,17890,21038,38098,6583238,18325040,12856,28,0,0,11632568,3380126,2008522,1474246,1221646,1248764,1896448,1967280,196284,1230,26957920,10028,21768,12358,922,12779968,326308,2205500,2652806,191700,203760,262880,165800,168100,157560,172640,225380,37120,371154.44,26957920,26957920,26470290,153651.0,1236162,104050,264960,25027114,1209600,0,na,na,na,21366302.4,0,3618108.48,na,na,0,0,137992,1824186,10292524,10719566,1809100,198114,44570,1062,na,0,26957920,na,33860,6810,2089350,1416998,3040754,17411818,1011700,15822,2,0,na,na,na,na,na,na,na,na,na,21756,1614,0,0,0,0,0,0,0,0,206724,485010,89620,0,0,828486,115536,38260780,5036304,0,0,0,0,208189170,na,na,3775826,5096680,2422240,1263178,3031040,3548952,3207530,1665902,1012164,3602,0,0
neg,796,na,0,na,0,0,0,0,0,0,184,14184,43252,26,0,0,27158,0,0,0,0,0,55210,48350,11270,3296,0,0,0,0,0,0,0,0,0,0,0,0,41130,14936,1580,0,1744,44,46,48,222,55540,2,0,0,0,37094,15996,3218,642,294,402,0,0,0,0,66498,0,10,56,4,27158,892,3908,7314,na,na,na,na,na,na,na,na,10900,795.08,66498,66498,72668,162,250,6388,66060,57646,1209600,0,na,na,na,45440.64,0,10500.48,0,20,0,0,0,6226,43630,7106,548,122,14,0,na,0,66498,na,1836,34,254,2988,2530,6572,40872,2462,98,0,na,na,na,na,na,na,na,na,na,176,36,0,0,0,0,0,0,0,0,506,46,14,0,0,1218,294,74040,7534,0,0,0,0,0,124.12,92,13204,10072,2054,582,1160,30386,188,0,0,0,0,0
neg,46348,na,358,336,0,0,0,0,0,0,1116,524194,1754096,954674,41526,1074,1365258,0,0,0,0,0,2917188,2464722,661946,374766,0,0,0,0,510,188,0,0,0,0,0,112240,1462270,1561038,141132,0,3252,2732,4402,246210,2524494,495350,240,0,0,0,1355574,644136,236862,173884,133148,117870,266616,348590,0,0,3579956,612,34,1614,0,1365258,45070,409604,248574,195580,225860,na,na,na,na,na,na,232680,46348.71,3579956,3579956,3582270,21782,24656,111206,1151940,3276680,1209600,106486,2,66,0,2532883.2,0,742411.2,0,0,0,0,0,136590,753060,1488188,831748,59364,7344,386,3440,3452,3579956,na,5564,708,52312,249550,278516,2095706,577274,16916,132,2,452,412,2266572,66944,0,13136,0,48,2552506,2234,172,0,0,0,0,0,0,0,0,25634,36666,7128,0,0,127666,23936,410320,105072,0,0,0,0,45315010,1450.84,1624,766772,492670,373582,173728,337628,314396,234566,178800,361802,42736,0,0
neg,2052,0,0,0,0,0,0,0,0,0,37762,79606,3102,0,0,0,57334,0,120,0,104,310,126300,114322,51990,5484,0,0,0,0,4,22,0,0,0,0,0,0,0,42740,77730,0,1460,262,300,742,652,12654,104400,0,0,0,42264,26536,19356,12228,6912,4634,3438,2662,1526,914,178482,56,78,20,2,57334,1330,39972,11762,na,na,na,na,na,na,na,na,51340,2052.28,178482,178482,176040,731.0,288,17414,177780,120590,1209600,2516,0,4,0,100372.8,0,19027.2,12,60,0,0,1040,20338,24404,57006,17620,40,22,0,6,18,178482,0,1338,46,3082,3602,4406,37726,68900,1214,156,0,0,32,94936,23512,0,2,0,0,102586,270,312,0,0,0,0,0,0,0,0,850,502,86,0,0,1932,490,10160,1696,0,0,0,0,1052290,178.34,124,20996,13174,5538,2974,8020,10320,11402,47800,246,0,0,0
neg,80,na,na,na,na,na,0,0,0,536,680,11080,7390,0,0,0,3620,0,0,na,158,530,7132,5214,31054,1096,na,0,0,0,na,na,0,0,0,0,0,0,0,0,19686,0,1746,68,64,58,1678,9730,4208,1442,670,22,12346,5568,470,124,224,46,28,36,792,52,38370,na,na,na,na,3620,156,25808,5052,0,0,0,0,0,0,0,0,30660,80.59,38370,38370,na,49.0,na,na,38100,na,1209600,na,na,na,na,7928.64,0,12686.4,na,na,0,530,670,6664,9066,2534,116,98,8,0,na,na,38370,na,1702,20,62,2994,1154,6112,7450,192,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,160,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13496,4620,980,204,90,82,44,170,0,0,na,na
neg,2834,na,0,na,0,0,0,0,0,0,166,134246,22424,0,0,0,70686,0,102,0,0,0,170496,163808,12144,4266,0,0,0,0,0,0,0,0,0,0,0,0,27448,10020,119368,0,1838,52,104,100,384,154354,4,0,0,0,41750,89936,17186,4904,1544,422,424,638,32,0,182668,0,532,154,4,70686,916,5986,6132,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,11860,2833.07,182668,182668,na,576,2680,18124,182320,na,1209600,0,na,na,na,141510.72,0,13475.52,na,na,0,0,0,81930,71854,2416,480,146,10,0,na,0,182668,na,1826,16,6548,3492,7214,118188,18564,988,0,0,na,na,na,na,na,na,na,na,na,90,36,0,0,0,0,0,0,0,0,490,568,186,0,0,2488,494,337840,36186,0,0,0,0,1833100,na,na,15998,11646,8988,5190,14790,89340,968,550,9264,102,0,0
neg,30276,na,610,584,0,0,0,0,0,0,448,238384,1321542,414644,16092,1074,854710,0,0,0,0,0,1833344,1618146,337764,166602,0,0,0,0,1796,240,0,0,0,0,0,11410,907630,1056996,16148,0,2918,1038,1990,156420,1174984,654806,28,0,0,0,597554,692330,238242,139516,93084,62778,60518,104344,3818,0,2171580,96,106,282,8,854710,20040,182422,153920,188640,na,na,na,na,na,na,na,144400,30275.39,2171580,2171580,2170358,11120,8304,92946,956280,1992184,1209600,54462,2,58,0,1764668.16,0,224925.12,0,0,0,0,0,103656,830638,833600,208020,14180,2090,0,6,10,2171580,na,4412,440,26194,113520,87660,1106514,640338,12998,108,0,768,748,1680504,15208,0,1210,0,34,1786770,1328,122,0,0,0,0,0,0,0,0,12178,16140,3122,0,0,58882,8378,472580,60670,1506004,392,0,0,275420,881.5,996,237850,408058,222778,115618,347774,290962,172352,94338,97864,4590,0,0
neg,46150,0,188,162,1700,1918,0,0,0,5278,804946,249990,1528,0,0,0,1013324,0,96,0,156702,268798,2350726,2160390,791888,246096,0,0,0,0,298,978,0,0,0,0,0,7826,76464,883196,94256,0,9654,1498,2030,2584,4294,64516,925498,51668,0,0,557004,179094,108884,55928,39296,29500,24074,17424,9576,40962,3300388,1028,2870,818,18,1013324,38564,371338,417736,291280,268200,na,na,na,na,na,na,223920,46150.28,3300388,3300388,1156666,4782,122,81642,872260,1062528,1209600,66650,0,156,0,2329940.16,59643.84,581986.56,118,306,0,0,121034,219288,318720,261200,85788,51984,3604,124,270,276,3300388,0,1884,278,81652,96970,64592,644542,162476,9260,88,0,146,1604,2379320,1242546,0,4,0,0,2382232,2632,970,0,0,240,59756,0,0,0,0,21468,4952,1122,2758226,504680,60998,11198,6580,5384,3162100,11842,0,4,0,652.74,640,292572,147034,55614,22650,38226,48818,140338,314546,1944,0,0,0
neg,10,na,74,na,0,0,0,0,0,0,68,5490,3060,0,0,0,3392,0,0,0,0,0,8454,4974,14904,830,0,0,0,0,68,16,0,0,0,0,0,0,0,0,8618,0,1084,40,46,38,94,7316,0,0,0,0,6968,632,118,198,64,34,106,88,382,28,23400,0,0,2,0,3392,282,11678,3094,na,na,na,na,na,na,na,na,na,10.24,23400,23400,28330,31.0,30,2160,na,8618,1209600,0,na,na,na,3725.76,0,3815.04,na,na,0,0,0,4788,3252,568,10,0,0,0,na,34,23400,na,1080,4,20,240,260,6468,546,0,0,0,na,na,na,na,na,na,na,na,na,64,58,0,0,0,0,0,0,0,0,266,0,0,1984,322,168,44,7100,726,26,52,0,0,0,na,na,5110,2972,292,64,88,44,34,14,0,0,0,0
neg,24,0,24,20,0,0,0,0,0,0,7730,1572,1780,0,0,0,1398,0,0,0,876,1778,24134,22132,27392,1070,0,0,0,0,28,36,0,0,0,0,0,0,0,5762,5320,0,92,12,444,562,30,5594,4310,38,0,0,9534,564,142,52,36,70,526,68,38,52,52450,0,2,2,0,1398,254,23800,3568,na,na,na,na,na,na,na,na,27080,23.1,52450,52450,53098,34,0,5002,52160,11154,1209600,548,2,8,0,4021.44,0,6103.68,0,14,0,0,6464,2098,1680,840,0,0,0,0,4,8,52450,0,1094,16,22,12,104,1964,6390,1424,56,0,16,56,3904,92,0,0,0,0,4554,68,92,0,0,0,0,0,0,0,0,350,0,0,800,154,44,18,13500,1742,52190,4,0,0,0,1.24,68,7426,3500,52,12,12,16,22,42,0,0,0,0
neg,79534,na,2130706434,822,0,0,0,0,0,0,121144,2666342,2560510,294430,18426,586,2381652,0,0,0,1304,2396,5469506,4811318,1634328,483204,0,0,0,0,752,150,0,0,0,0,0,529622,4073606,430992,627218,0,4842,2336,3198,23694,3343644,2283262,462,0,0,0,2311782,1196420,654942,453494,345918,298702,303548,96632,0,0,7107194,0,6,102,22,2381652,63554,1309006,318084,313660,301900,203380,121120,417440,na,na,na,257840,79534.73,7107194,7107194,7094632,23461.0,984,95940,1035780,5661438,1209600,191088,24,160,0,4880045.76,210072.96,563907.84,0,0,0,0,6942,768838,2554408,1930092,351452,39992,9028,686,6,32,7107194,na,10942,1522,19204,464000,417730,4261788,482384,3868,0,0,1294,430,4913782,5114,0,85378,0,48,4922042,3884,666,0,0,0,210018,0,0,0,0,41824,94842,43984,0,0,142348,27670,17244740,1729306,0,0,0,0,39534680,3270.28,3626,815710,923982,901974,562630,1641694,774008,28704,3016,8900,820,0,0
neg,31294,na,0,na,0,0,0,0,0,0,172,345746,1643546,312132,3662,0,1149652,0,0,0,0,0,2098220,1920602,331196,145058,0,0,0,0,0,0,0,0,0,0,0,29766,844878,936360,494250,0,2826,608,7048,9756,809198,1473918,1860,36,4,0,1072274,297384,196362,176270,162158,157334,177542,65926,2,0,2429724,30,76,464,56,1149652,25416,171404,156994,167680,157920,1310700,1310700,1310700,1310700,1310700,1310700,1180,31293.23,2429724,2429724,2418558,12821.0,290496,119706,6380,2305248,1209600,0,na,na,na,1907084.16,0,395782.08,na,na,0,0,0,98836,1404734,761512,35438,4118,616,0,na,0,2429724,na,2580,244,61904,122788,275844,1714016,125546,2330,0,0,na,na,na,na,na,na,na,na,na,1940,54,0,0,0,0,0,0,0,0,12614,28626,4766,0,0,88816,12736,4114180,580570,0,0,0,0,1293230,na,na,411386,417658,342480,196028,422366,276198,137882,56370,44680,206,0,0
neg,14,na,20,16,0,0,0,0,0,0,1318,5492,2734,0,0,0,3224,0,0,0,310,1018,6000,2228,14750,2040,0,0,0,0,6,10,0,0,0,0,0,0,0,524,9020,0,54,26,24,28,2550,6862,0,0,0,0,8288,332,114,200,20,28,18,508,36,0,21072,0,2,10,0,3224,138,10266,4244,na,na,na,na,na,na,na,na,14460,14.35,21072,21072,15642,33.0,0,1960,20860,9544,1209600,370,2,14,0,2378.88,306.24,5953.92,0,20,0,0,1288,5186,2638,432,0,0,0,0,0,4,21072,na,1048,4,20,462,96,7586,328,0,0,0,36,116,2336,32,0,0,0,0,3406,74,34,0,0,30,306,0,0,0,0,186,0,0,0,0,44,22,11120,1136,13076,26,0,0,0,40.78,46,7342,1818,250,56,38,14,18,8,0,0,0,0
neg,45750,na,308,258,0,0,0,0,0,0,11072,833308,2907240,641282,30324,3278,1993340,6004,0,0,0,0,3405228,2547254,1677038,685332,0,0,3410,0,778,238,0,0,0,0,0,0,2318792,715040,1392672,0,4972,2858,3944,93534,2852050,1469126,20,0,0,0,2338484,830496,294476,191480,141602,113402,135274,379840,1450,0,5084104,64,84,342,8,1993340,95444,828056,841692,388680,365460,353400,475280,na,na,na,na,77980,45749.35,5084104,5084104,5031564,21373.0,1684,10558,228460,4426504,1209600,152202,0,256,0,3466167.36,0,954923.52,0,0,0,0,0,97174,1729444,2206246,352948,34666,5902,124,4,8,5084104,na,9736,1348,26152,618174,436336,2591690,717714,25256,98,0,580,628,3470170,16342,36,8014,0,0,3527380,5916,650,0,0,0,0,0,0,0,0,60720,23580,6202,0,0,142568,29434,28280,6938,0,0,0,0,671150,2890.82,3052,1011220,1271074,808952,277146,728162,326102,3762,86,0,0,0,0
neg,41220,na,814,656,0,0,0,0,0,0,10090,345328,2250144,792480,12156,0,1389490,0,0,0,0,0,2920050,2499590,570986,362980,0,0,0,0,2160,342,0,0,0,0,0,9056,246134,2090094,1064914,0,3650,1340,1528,152872,2353816,894148,2844,0,0,0,1520612,724432,300812,234756,231870,288602,109114,0,0,0,3491490,0,16,16,72,1389490,46082,170996,398824,197840,200620,na,na,na,na,na,na,167420,41219.01,3491490,3491490,3491040,18003.0,64,103282,1066380,3410198,1209600,121424,0,92,0,2654839.68,0,752128.32,0,0,0,0,218,43702,779518,1757896,800208,24556,3804,296,2,6,3491490,na,5234,530,70002,673706,202304,1723198,715788,19328,108,0,1176,690,2726824,420,0,1248,0,20,2727986,4226,298,0,0,0,0,0,0,0,0,20656,49220,8532,0,0,121542,22972,8140,958,0,0,0,0,1219010,825.68,1104,799126,848708,368804,172320,317552,236068,203590,155166,303990,4874,0,0
neg,11974,4,262,236,0,0,0,0,0,7852,88582,974046,962110,204974,48,0,931114,0,0,0,3674,5846,2167830,2043182,186036,100724,0,0,0,0,114,100,0,0,0,0,0,0,0,620174,1617438,0,19926,494,692,814,2040,81682,2131962,2,0,0,1581428,291860,129284,101268,92182,35022,6566,2,0,0,2358064,14,34,90,2,931114,19436,89500,95824,105400,na,na,na,na,na,na,na,75720,11973.98,2358064,2358064,2364002,4031.0,748,112892,1143380,2235666,1209600,65918,2,58,0,984314.88,610494.72,620674.56,4,324,0,1940,29796,221298,775900,876384,300680,30598,996,20,0,16,2358064,0,22562,492,1804,1152330,77642,591314,383264,8204,0,0,196,152,989808,9150,0,12,0,0,998214,6540,1206,0,0,270,611134,0,0,0,0,9302,0,0,0,0,0,0,0,0,2331952,3000,0,0,0,2191.86,1278,1254024,418724,245462,98630,168904,41226,6072,4570,0,0,0,0
neg,29880,na,0,na,0,0,0,0,0,0,718,87544,1473854,264352,1934,0,857490,0,0,0,0,0,1615098,1429762,359218,147262,0,0,0,0,0,0,0,0,0,0,0,0,803902,903640,120860,0,1816,4524,11974,17586,1014904,777576,22,0,0,0,782318,186850,117658,108472,72664,73944,147264,263970,72756,2506,1974698,2756,5448,128,94,857490,21764,204608,149448,264300,na,na,na,na,na,na,na,88620,29879.81,1974698,1974698,1949728,13745.0,211926,73348,758960,1828402,1209600,0,na,na,na,1597410.24,0,229550.4,na,na,0,0,0,9864,658366,1045310,103326,9556,1972,8,na,0,1974698,na,1420,298,98956,120832,193880,1328424,82546,2042,4,0,na,na,na,na,na,na,na,na,na,1060,74,0,0,0,0,0,0,0,0,12696,22574,4822,0,0,65624,8948,1801060,289166,0,0,0,0,0,na,na,240832,272374,209694,97988,186616,233938,177374,332056,74268,3262,0,0
neg,40372,na,1358,1244,0,0,0,0,0,8042,316958,1202176,1309610,405744,45528,2452,1395558,0,0,0,4222,8456,2764186,2230038,1441498,487712,0,0,0,0,3970,724,0,0,0,0,0,84014,1714244,1240886,251366,0,2218,450,944,129014,2244168,913522,194,0,0,0,1314324,630658,212574,163636,141046,140660,239048,424504,24026,34,4210088,446,54,2188,22,1395558,46224,1012568,424360,383640,520640,368600,na,na,na,na,na,164800,40372.74,4210088,4210088,4210102,21651.0,0,55270,577240,3290510,1209600,109764,0,76,0,2453881.92,83373.12,750843.84,0,0,0,12,40038,555476,1258312,1064112,343686,24446,4124,304,0,8,4210088,na,4854,714,143190,544610,218288,1926962,422222,29394,276,0,2172,2450,2484376,68158,0,1616,0,54,2484818,4102,512,0,0,340,83676,0,0,0,0,25458,38094,6490,0,0,86102,14538,1620,244,0,0,0,0,1332960,1675.0,1574,869282,637194,448346,190926,322502,259764,202694,127854,219262,12686,0,0
neg,12,0,4,4,0,0,0,0,0,0,2,2400,2458,0,0,0,1770,0,62,0,0,0,13916,10854,8514,416,0,0,0,0,4,34,0,0,0,0,0,0,0,1216,3644,0,60,2,10,442,458,170,3718,0,0,0,3636,322,158,130,88,64,416,46,0,0,22456,0,4,4,0,1770,158,6300,2124,na,na,na,na,na,na,na,na,8300,11.22,22456,22456,22432,26,38,2070,22240,4914,1209600,268,2,4,0,1872,0,2114.88,0,16,0,0,0,1546,2506,808,0,0,0,0,2,6,22456,0,940,8,14,10,542,2916,430,0,0,0,0,128,1900,108,0,0,0,0,2334,40,58,0,0,0,0,0,0,0,0,190,0,0,100,10,20,10,10460,1052,9066,10,0,0,0,91.8,46,3212,1410,68,14,110,46,0,0,0,0,0,0
neg,251448,8,na,na,na,na,0,0,0,469698,3719130,6029054,3700724,849248,339658,20686,7133664,0,200,na,305778,418044,13158708,12498442,2147888,890648,na,0,2344,0,na,na,0,0,0,0,0,42430,422220,6056470,8607078,0,17818,2762,3366,77254,8093842,6539640,391604,1912,0,0,4875552,3415636,2162730,1296806,829780,583302,424976,386910,281044,871462,15612810,na,na,na,na,7133664,167746,851334,1288736,159060,167640,151360,151620,148460,135160,163420,143220,145120,251448.48,15612810,15612810,na,84612,na,na,1081860,na,1209600,na,na,na,na,11802167.04,1863464.64,1455315.84,0,90,0,18318,713646,2857768,6203448,3835170,1378276,115878,4960,734,na,na,15612810,0,36200,5310,779238,2310324,412794,10247286,1296960,39996,90,0,1804,3188,10693478,5670574,828,113458,454,0,10780636,na,na,na,na,na,na,na,na,na,na,77090,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3198,3376140,1239978,744186,315882,641326,650444,948696,6930650,280858,38,na,na
neg,86,0,4,18,4,8,0,0,0,0,6,1832,6804,2438,0,0,3914,0,0,0,0,0,14558,10670,12544,1222,0,0,0,0,2,6,0,0,0,0,0,0,0,0,11080,0,132,6,16,532,524,2292,7578,0,0,0,9200,746,172,98,60,42,236,228,184,114,27142,0,0,0,0,3914,278,9322,3194,na,na,na,na,na,na,na,na,12280,86.71,27142,27142,29326,33.0,78,2470,26840,11162,1209600,358,2,10,0,4481.28,28.8,5427.84,12,34,0,0,0,678,6196,2778,1412,16,0,0,0,0,27142,0,1194,32,36,414,1060,3378,4354,608,4,0,36,90,4500,108,0,0,0,0,5294,58,42,0,0,0,56,0,0,0,0,292,0,0,0,0,78,14,14220,4240,0,0,0,0,0,1.42,90,7058,3030,888,44,46,12,2,0,0,0,0,0
neg,16,0,0,12,0,0,0,0,0,0,8,1018,4398,0,0,0,988,0,0,0,0,0,5020,2626,25880,592,0,0,0,0,4,2,0,0,0,0,0,0,0,0,5424,0,106,74,46,692,438,682,3386,0,0,0,3874,344,78,116,220,124,456,86,112,14,30922,0,0,0,0,988,144,23484,2372,na,na,na,na,na,na,na,na,25700,15.68,30922,30922,31768,25.0,0,2980,30760,5460,1209600,92,2,2,0,1791.36,0,2593.92,0,18,0,0,0,190,3764,1348,122,0,0,0,4,0,30922,0,1134,14,12,22,1040,528,2116,526,32,0,12,16,2270,226,0,0,0,0,2274,28,28,0,0,0,0,0,0,0,0,202,0,0,18,6,32,4,360,34,0,0,0,0,0,0.64,38,3742,1318,60,24,46,42,92,100,0,0,0,0
neg,28,na,6,6,0,0,0,0,0,0,92,4480,7288,0,0,0,4584,0,0,0,0,0,11778,8502,6804,1058,0,0,0,0,112,34,0,0,0,0,0,0,10684,0,1176,0,1342,58,38,162,402,9856,2,0,0,0,10116,874,228,90,74,368,106,4,0,0,18614,0,4,0,0,4584,278,2824,3962,na,na,na,na,na,na,na,na,6600,28.53,18614,18614,24428,31.0,0,1676,18400,11860,1209600,626,0,6,0,4743.36,0,5880.96,2,14,0,0,0,3356,8116,350,38,0,0,0,0,6,18614,na,1332,10,24,92,210,3040,5934,1160,58,0,10,88,4622,16,0,0,0,0,5670,74,56,0,0,0,0,0,0,0,0,222,4,2,0,0,318,90,520,52,0,0,0,0,0,88.9,52,7478,3738,514,64,66,0,0,0,0,0,0,0
